food_name,calories,protein_g,fat_g,carbs_g,fibre_g
Whole masoor (Masoor ki dal),54.05467224121094,2.2791972160339355,2.518010377883911,5.37463903427124,1.9838132858276367
Whole moth (Moth ki dal),54.99718475341797,2.005776882171631,2.6187903881073,5.740952014923096,1.84885573387146
Whole urad (Urad ki dal),53.795135498046875,2.213059902191162,2.62381911277771,5.047299385070801,2.3189191818237305
Moti mahal dal (Urad rajmah mix dal),103.12796020507812,3.929511785507202,5.656059265136719,8.737751007080078,3.3802528381347656
Black channa curry/Bengal gram curry (Kale chane ki curry),140.67662048339844,5.666234970092773,6.610110759735107,14.114450454711914,7.989398956298828
Chickpeas curry (Safed channa curry),163.43203735351562,6.099023818969727,6.842765808105469,19.97835922241211,4.732227325439453
Lobia curry,148.98741149902344,6.064000129699707,5.619450569152832,17.881961822509766,4.567117214202881
Soyabean curry,163.27719116210938,10.426908493041992,10.189997673034668,6.759547233581543,7.341466903686523
Kidney bean curry (Rajmah curry),143.7259063720703,5.951425075531006,5.7745537757873535,16.378459930419922,5.825456142425537
Sambar,96.91847229003906,3.3500633239746094,4.382696628570557,10.567740440368652,3.5215985774993896
Besan kadhi with pakodies,403.3492126464844,1.6443043947219849,42.5884895324707,3.5637803077697754,0.8116763234138489
Khatta channa,202.56605529785156,6.295548915863037,10.559773445129395,21.140640258789062,5.260317325592041
Sprouted moong dal chat,32.47376251220703,1.3497076034545898,0.32163742184638977,6.005068302154541,1.3450292348861694
Potato cauliflower (Aloo gobhi),106.17748260498047,1.8975750207901,8.125692367553711,5.990505218505859,3.0182628631591797
Potato capsicum (Shimla mirch aloo),125.52963256835938,1.409610629081726,9.332274436950684,8.716957092285156,2.0246083736419678
Cabbage and peas (Pattagobhi aur matar),63.88294219970703,3.2393312454223633,2.6449499130249023,6.235406398773193,3.9855921268463135
Carrot and fenugreek leaves (Gajar methi),61.91693878173828,2.095118284225464,3.806856632232666,4.170989990234375,4.428805828094482
Potato fenugreek (Aloo methi),135.14739990234375,2.24550199508667,10.040675163269043,8.468133926391602,2.9267795085906982
Brinjal bhartha (Baingan ka bhartha),65.11573028564453,1.3797035217285156,4.4805498123168945,4.397458076477051,3.2744195461273193
Dry potato (Sookhe aloo),103.14553833007812,1.6200236082077026,4.182056903839111,14.378251075744629,1.8769739866256714
Beans with coconut (Nariyal aur sem/phali; Beans thoran),131.63136291503906,2.618790864944458,11.393542289733887,4.393538951873779,5.585058689117432
Cauliflower with coconut (Nariyal ke saath phoolgobhi),132.11083984375,2.638852596282959,11.560721397399902,3.9923083782196045,5.270761966705322
Carrot and cabbage with coconut (Nariyal ke saath pattagobhi aur gajar),106.61273193359375,1.8197554349899292,8.621280670166016,4.994035243988037,4.521347522735596
Raw turnip with coconut,132.14828491210938,1.8029557466506958,11.467101097106934,5.7777838706970215,2.7898201942443848
Raw papaya with coconut (Papaya thoran),132.7501220703125,1.5354688167572021,11.42029094696045,5.5771684646606445,4.314496040344238
Stuffed okra (Bharwa bhindi),94.34012603759766,2.079592704772949,7.655135631561279,3.8542532920837402,4.146153926849365
Stuffed round gourd (Bharwa tinde),72.7967758178711,1.1034642457962036,5.7472004890441895,4.020564079284668,2.103806734085083
Stuffed capsicum (Bharwa shimla mirch),90.94032287597656,1.3372509479522705,5.704382419586182,8.255976676940918,2.0107569694519043
